ent_num,alt_num,alt_name
40545,63065.0,LEBANESE COMPANY FOR PUBLICATION AND RESEARCH
40556,63028.0,"MANTUROV, Denys Valentynovych"
40558,63031.0,"ADONIEV, Sergey"
40558,63032.0,"ADONEV, Sergej Nikolaevich"
40561,63038.0,LLC CHGLM
40565,63046.0,JSC FAR EASTERN SHIPBUILDING AND SHIP REPAIR CENTER
40565,63047.0,OJSC FAR EASTERN SHIPBUILDING AND SHIP REPAIR CENTER
40568,63053.0,DALZAVOD SHIP REPAIR CENTRE JOINT STOCK COMPANY
40570,63057.0,"BUROV, Andrei Vladimirovich"
40571,63060.0,NORTH-EASTERN SHIP REPAIR CENTER JOINT STOCK COMPANY
40572,63062.0,"MALYAREVICH, Aleksey"
40573,63064.0,PRIME SECURITY AND DEVELOPMENT JSC
40575,63070.0,OLDERFREY HOLDINGS LIMITED
40575,63146.0,INTERNATIONAL LIMITED LIABILITY COMPANY INTERROS INVEST
40575,63147.0,INTERROS LIMITED
40581,63078.0,FAR EASTERN PLANT ZVEZDA JOINT STOCK COMPANY
40582,63081.0,179TH SHIP REPAIR YARD JSC
40582,63082.0,179TH SHIP REPAIR PLANT JOINT STOCK COMPANY
40584,63086.0,30TH SHIP REPAIR FACTORY JOINT STOCK COMPANY
40585,63088.0,FAR EAST INSTITUTE VOSTOKPROECTVERF LIMITED LIABILITY CORPORATION
40585,63089.0,FDI VOSTOKPROEKTVERF
40586,63092.0,ELEKTRORADIOAVTOMATIKA VLADIVOSTOK ENTERPRISE JOINT STOCK COMPANY
40586,63093.0,VLADIVOSTOK ELECTRICAL COMPANY ERA JSC
40587,63095.0,AO TSKB LAZURIT
40587,63096.0,LAZURIT CENTRAL DESIGN BUREAU JOINT STOCK COMPANY
40601,63113.0,"ASIABANI, Kurosh"
40601,63114.0,"ASIABANI, Korosh"
40601,63115.0,"ASIYABANI, Koresh"
40602,63123.0,"AZIMI, Mohammad"
40604,63125.0,"NOROWZI, Ali Asghar"
40605,63132.0,"KARIMI, Ahmad Hasan"
40606,63130.0,"ALAEDDINI, Yahya"
40607,63133.0,"TABATBAYI, Aminallah Imami"
40608,63131.0,"BABAMORADI, Jamal Ali"
40637,63168.0,"CARTES, Horacio"
40637,63169.0,"VIVEROS CARTES, Horacio"
40657,63192.0,NO. 2 MINING ENTERPRISE
40657,63193.0,MYANMAR MINING ENTERPRISE NUMBER 2
40657,63194.0,MYANMA MINING ENTERPRISE NUMBER 2
40657,63195.0,NUMBER 2 MINING ENTERPRISE
40658,63198.0,"TAYZA, Htoo Htwe"
40658,63199.0,"TAY ZA, Rachel"
40658,63200.0,"TAYZA, Rachel"
40662,63205.0,"SMIRNOVA, Evgeniya Sergeyevna"
40662,63206.0,"DYATKOVA, Evgeniya Sergeyevna"
40662,63247.0,"TYURIKOVA, Yevgenia"
40662,63248.0,"TYURIKOVA, Eugenia"
40662,63249.0,"TYURIKOVA, Evgenia"
40676,63267.0,"SEDLETSKI, Valery Veniaminovich"
40716,63308.0,IRINS MAKRAN
40718,63753.0,PJSC MTS BANK
40718,63754.0,OPEN JOINT STOCK COMPANY MTS BANK
40718,63755.0,MOSCOW BANK FOR RECONSTRUCTION AND DEVELOPMENT
40737,63346.0,"SHAMSABADI, Hosein"
40738,63330.0,"NAZARI, Abolfazl"
40739,63332.0,"VALAGOHAR, Abualqassem"
40739,63348.0,"VALAGOHAR, Abolghasem"
40741,63349.0,"MUSA, Mohammad Sadegh Heidari"
40741,63350.0,"HEIDARI, Mohammad Ali Mohammad Sadegh"
40741,63351.0,"HEYDARI, Mohammad Sadegh"
40743,63337.0,"SALEH-NEJAD, Abulfazl"
40743,63352.0,"SALEHNEZHAD, Abolfazl"
40743,63353.0,"SALEHNEZHAD, Abolfazl Ali"
40757,63368.0,AMIR KABIR PETROCHEMICAL COMPANY PUBLIC JOINT STOCK
40758,63370.0,MAHSHAHR SIMORGH PETROCHEMICAL COMPANY
40760,63373.0,EASTCHEM SHIPPING SDN. BHD.
40761,68896.0,UNICIOUS SA
40761,68897.0,UNICIOUS ENERGY PTE
40765,63379.0,SANAYE TAKMILI MARUN
40768,63384.0,"VAKROMEEV, Ivan Vasilievich"
40769,63386.0,"KOVALEV, Vitaliy"
40776,63407.0,CONFIDERI FAMILY OFFICE
40776,63408.0,CONFIDERI ADVISORY GROUP
40776,63409.0,INDERSEN GLOBAL PTE LTD
40776,63410.0,POLINA CAPITAL PTE LTD
40777,63412.0,"SAVELOV-HIMICH, Marat"
40777,63413.0,"KHIMICH, Marat"
40777,63529.0,"ISMAGILOV, Marat Maratovich"
40778,63415.0,"RAIKES, Olga Borisovna"
40780,63418.0,IK VELES KAPITAL OOO
40782,63421.0,UK VELES MANAGEMENT
40782,63422.0,UK VELES MENEDZHMENT OOO
40783,63424.0,VELES TRUST LLC
40783,63425.0,VELES TRAST OOO
40784,63427.0,"GNEDOVSKIY, Alexey"
40784,63428.0,"GNEDOVSKI, Aleksei Dmitrievich"
40787,63432.0,"MALINOV, Nikolai"
40787,63433.0,"MALINOV, Nikolai Simeonov"
40788,63435.0,AFORRA MENEDZHMENT OOO
40789,63437.0,"UDODOV, Aleksandr Evgenevich"
40789,63439.0,"UDODOV, Alexander"
40791,63761.0,"KURBANOV, Nurmurat"
40791,63762.0,"KOURMPANOV, Nourmourad"
40791,63766.0,"KURBANOV, Nuri"
40794,63447.0,MS CONSULT 216
40796,63451.0,BULGARIAN NATIONAL MOVEMENT OF RUSSOPHILES
40796,63453.0,THE RUSSOPHILE NATIONAL MOVEMENT ASSOCIATION
40797,63477.0,HOTEL LAS TORRES
40798,63455.0,REVIVAL OF THE FATHERLAND POLITICAL PARTY
40798,63456.0,FATHERLAND'S REVIVAL
40799,63458.0,AKB METALLINVESTBANK
40799,63459.0,PJSC SCB METALLINVESTBANK
40799,63460.0,OPEN JOINT STOCK COMPANY STOCK COMMERCIAL BANK METALLURGICAL INVESTMENT BANK
40800,63462.0,"GORANOV, Vladislav"
40800,63464.0,"GORANOV, Vladimir"
40801,63465.0,PJSC BANK ZENIT
40801,63466.0,BANK ZENIT PAO
40801,63467.0,BANK ZENIT OAO
40801,63468.0,OJSC BANK ZENIT
40802,63471.0,LIMITED LIABILITY COMPANY ZENIT FINANS
40803,63474.0,TRILEMMA CONSULTING LTD
40803,63475.0,TRILEMA CONSULTING LTD
40804,63473.0,LIMITED LIABILITY COMPANY ZENIT LIZING
40805,63478.0,LIMITED LIABILITY COMPANY ZENIT FAKTORING MSP
40806,63484.0,"OVCHAROV, Rumen"
40806,63485.0,"OVTCHAROV, Roumen Stoyanov"
40807,63482.0,"BUGAENKO, Dmitry"
40807,63483.0,"BUGAENKO, Dmitrii Vitalyevich"
40808,63487.0,AFORRA INZHINIRING OOO
40809,63490.0,"NIKOLOV, Aleksandar"
40809,63492.0,"NIKOLOV, Aleksandr"
40809,63493.0,"NIKOLOV, Alexandr Hristov"
40809,63494.0,"NIKOLOV, Alexander Hristov"
40810,63491.0,GARANTIYA OOO
40811,63496.0,"GENOV, Ivan"
40812,63498.0,GRIBNAYA RADUGA OOO
40813,63500.0,NIKOLIYA OOO
40814,63502.0,AFORRA PROPERTI OOO
40815,63504.0,AKTIV R OOO
40816,63506.0,ARENDOFF OOO
40817,63508.0,ATLAS NEDVIZHIMOST OOO
40818,63510.0,AYAKS OOO
40820,63513.0,NOVY GOROD OOO
40821,63515.0,OPTIMA INVEST OOO
40822,63517.0,RUSSUL OOO
40823,63519.0,STORK OOO
40861,63569.0,UMATEX JSC
40861,63570.0,UMATEX GROUP
40861,63571.0,YUMATEKS AO
40861,63572.0,NPK KHIMPROMINZHINIRING AO
40862,63574.0,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU NAUCHNO-PROIZVODSTVENNY TSENTR UGLERODNYE VOLOKNA I KOMPOZITY
40862,63575.0,UVIKOM OOO
40864,63578.0,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU ZAVOD UGLERODNYKH I KOMPOZITSIONNYKH MATERIALOV
40864,63579.0,ZUKM OOO
40865,63581.0,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU ARGON
40866,63584.0,AKTSIONERNOE OBSHCHESTVO PREPREG-SOVREMENNYE KOMPOZITSIONNYE MATERIALY
40866,63585.0,PREPREG SKM AO
40866,63586.0,PREPREG-SOVREMENNYE KOMPOZITSIONNYE MATERIALY AO
40867,63588.0,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU ALABUGA-VOLOKNO
40867,63589.0,ALABUGA-VOLOKNO OOO
40868,63591.0,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU PREPREG-DUBNA
40868,63592.0,"PREPREG-DUBNA, OOO"
40869,63594.0,JSC NIIGRAFIT
40869,63595.0,AKTSIONERNOE OBSHCHESTVO NAUCHNO ISSLEDOVATELSKI INSTITUT KONSTRUKSIONNYKH MATERIALOV NA OSNOVE GRAFITA NIIGRAFIT
40869,63596.0,NIIGRAFIT AO
40869,63597.0,NAUCHNO ISSLEDOVATELSKI INSTITUT KONSTRUKSIONNYKH MATERIALOV NA OSNOVE GRAFITA NIIGRAFIT AO
40870,63599.0,AKTSIONERNOE OBSHCHESTVO URALSKI NAUCHNO-ISSLEDOVATELSKI INSTITUT KOMPOZITSIONNYKH MATERIALOV
40870,63600.0,UNIIKM AO
40870,63601.0,URALSKI NII KOMPOZITSIONNYKH MATERIALOV PAO
40871,63603.0,AKTSIONERNOE OBSHCHESTVO PERMSKI NAUCHNO-ISSLEDOVATELSKI TEKHNOLOGICHESKI INSTITUT
40871,63604.0,"PNITI, AO"
40871,63605.0,JSC PNITI
40871,63606.0,PNITI PAO
40872,63608.0,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MTSENSKPROKAT
40872,63609.0,MTSENSKPROKAT OOO
40872,63610.0,MZENSKPROKAT
40873,64346.0,"POPOV, Egor Sergeevich"
40873,64347.0,"POPOV, Igor"
40876,64646.0,STAR SAPPHIRE GROUP
40876,64647.0,STAR SAPPHIRE CO. LTD.
40876,64648.0,STAR SAPPHIRE COMPANY LIMITED
40876,64649.0,KYEI NILAR COMPANY
40876,64650.0,KYEI NILAR COMPANY LIMITED
40876,64651.0,KYEI NILAR COMPANY LTD.
40877,63628.0,PJSCB PRIMORYE
40877,63629.0,AKB PRIMORYE PAO
40877,63630.0,JSCB PRIMORYE BANK
40878,63634.0,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU STRAKHOVAYA KOMPANIYA NEZAVISIMAYA STRAKHOVAYA GRUPPA
40879,63706.0,"HUIHAI SHIP MANAGEMENT CO., LTD."
40879,63707.0,"FENGHUI SHIP MANAGEMENT CO., LTD."
40879,63708.0,"GLOBAL MARINE SHIP MANAGEMENT CO., LIMITED"
40883,63711.0,SHIRAZ PETROCHEMICAL CO.
40883,63712.0,SHIRAZ PETROCHEMICAL COMPLEX
40883,63713.0,SHIRAZ PETROCHEMICAL
40884,63648.0,GOLDEN LOTUS OIL GAS & REAL
40884,63705.0,GOLDEN LOTUS OIL GAS AND REAL
40903,63672.0,CLOSED JOINT STOCK COMPANY COMMERCIAL BANK LANTA BANK
40906,63715.0,"LENSKAYA, Yelena"
40907,63691.0,ZAO NTTS PEREDOVYE SISTEMY
40907,63692.0,CJSC NTTS PEREDOVYE SISTEMY
40907,64180.0,"FORWARD SYSTEMS, R AND DC"
40911,63718.0,"MIKHEYEV, Danila Yuryevich"
40912,63720.0,LIMITED LIABILITY COMPANY MAXTEH
40912,63721.0,MAKSTEKH
40912,63722.0,MAKSTECH
40912,63723.0,MAXTECHSOLUTIONS
40912,63724.0,MAXTECH SOLUTIONS
40912,63725.0,MAXTECH IT SOLUTIONS
40914,63729.0,PSV TEKHNOLOGII OOO
40915,63732.0,"ZHUKOVA, Anastasiya Olegovna"
40915,63733.0,"ZHUKOVA, Anastasija Olegovna"
40915,63772.0,"ZHUKOVA, Anastasia Olegovna"
40916,63735.0,"SAFONOV, Maxim"
40916,63736.0,"SAFONOV, Maksim Valerevich"
40920,63742.0,"NINGBO MORE INTEREST IMP. & EXP. CO., LTD."
40920,64188.0,"NINGBO MORE INTEREST IMP. AND EXP. CO., LTD."
40921,63744.0,"TROPICAL RAIN FOREST LOGISTICS CO., LIMITED"
40924,63748.0,BANK SAINT-PETERSBURG PJSC
40924,63749.0,BANK SAINT PETERSBURG
40924,63750.0,OJSC BANK SAINT PETERSBURG
40925,63752.0,NOVOSIBIRSK SOCIAL COMMERCIAL BANK LEVOBEREZHNY OPEN JOINT STOCK COMPANY
40931,63764.0,JSC CRI BUREVESTNIK
40931,63765.0,TSNII BUREVESTNIK AO
40932,64187.0,"MELIKAL FOR MEDICAL AND MEDICINE TRADING CO., LIMITED"
40945,63784.0,INTERPOLITREID OOO
40946,63786.0,TAMYNA LTD
40946,63787.0,TAMYNA SA
40959,63806.0,VOSTOCHNAYA VERF PAO
40959,63807.0,AO VOSTOCHNAYA VERF
40961,63809.0,SAIQI TRADE LIMITED
40964,63813.0,UNITE RESOURCES COMMERCIAL LIMITED
40972,64362.0,GREENLAND OIL AND GAS TRADING FZE
40976,63827.0,TROITSK INSTITUTE OF INNOVATIVE AND THERMONUCLEAR RESEARCH
40976,63828.0,TROITSKII INSTITUTE OF INNOVATIVE AND THERMONUCLEAR RESEARCH
40976,63829.0,JSC GOSUDARSTVENNY NAUCHNY CENTER ROSSIYSKOY FEDERATSII TROITSKY INSTITUT INNOVATSIONNYKH I TERMOYADERNYKH ISSLEDOVANY
40977,63833.0,JSC ENERGOSPECMONTAZH
40977,63836.0,JSC ENERGOSPETSMONTAZH
40978,63838.0,OOO TREST ROSSPETSENERGOMONTAZH
40978,63839.0,TRUST ROSSPETSENERGOMONTAZH
40978,63840.0,LLC TREST ROSSPETSENERGOMONTAZH
40982,63847.0,JOINT-STOCK COMPANY MOSCOW RESEARCH SCIENTIFIC RADIO COMMUNICATION INSTITUTE
40982,63848.0,JSC MNIRTI
40982,63849.0,AKTSIONERNOE OBSHCHESTVO MOSKOVSKI ORDENA TRUDOVOGO KRASNOGO ZNAMENI NAUCHNO-ISSLEDOVATELSKI RADIOTEKHNICHESKI INSTITUT
40982,63850.0,MOSKOVSKI ORDENA TRUDOVOGO KRASNOGO ZNAMENI NAUCHNO-ISSLEDOVATELSKI RADIOTEKHNICHESKI INSTITUT PAO
40986,63856.0,FAMIN TRADING
40987,63858.0,"ORLOV, Vasilii Alexandrovich"
40989,63861.0,MEHR PETROCHEMICAL COMPLEX
40990,63863.0,"TSYBULSKY, Alexander Vitalyevich"
40992,63866.0,NABI ZADEH EXCHANGE
40992,63867.0,SARAFI KAMBIZ NABIZADEH VA SHORAKA
40999,63877.0,"VOSKRESENSKY, Stanislav Sergeevich"
41000,63879.0,"LYUTOVA, Nataliya Leonidivna"
41000,63880.0,"LYUTOVA, Nataliya Leonidovna"
41000,63881.0,"DESIATOVA, Natalia"
41001,63883.0,"SKABYEVA, Olga Volodymyrivna"
41001,63884.0,"SKABEEVA, Olga Vladimirovna"
41001,63885.0,"SKABYEYEVA, Olha Volodymyrivna"
41002,63887.0,JOINT STOCK COMPANY VOTKINSKIY PLANT
41002,63888.0,VOTKINSKI ZAVOD AO
41003,63890.0,OAO ELEKTROSIGNAL PLANT
41003,63891.0,ELEKTROSIGNAL CORPORATION
41004,63893.0,SKB ZAO
41004,63894.0,SKB AO
41004,63895.0,SPETSIALNOE KONSTRUKTORSKOE BYURO ZAO
41005,63897.0,"GOLIKOVA, Tatyana Alekseevna"
41005,63898.0,"GOLIKOVA, Tatiyana Alekseyevna"
41009,63905.0,GOLFESTEIT OOO
41011,63908.0,LAIFINVEST OOO
41012,63912.0,"MATYTSIN, Oleg Vasilevich"
41013,63911.0,ANTELS OOO
41014,63915.0,ZABABAKHIN ALL-RUSSIA RESEARCH INSTITUTE OF TECHNICAL PHYSICS
41014,63918.0,CHELYABINSK-70
41014,63921.0,VSEROSSIYSKY NAUCHNO-ISSLEDOVATELSKIY INSTITUT TEKHNICHESKOY FIZIKI
41014,63923.0,KASLI NUCLEAR WEAPONS DEVELOPMENT CENTER
41014,63925.0,ZABABAKHIN INSTITUTE
41014,63926.0,FEDERAL STATE UNITARY ENTERPRISE RUSSIAN FEDERAL NUCLEAR CENTER-ACADEMICIAN E.I. ZABABKHIN ALL-RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF TECHNICAL PHYSICS
41015,63924.0,"KAZAKOVA, Valentyna Lvivna"
41016,63929.0,"KOKOV, Kazbek Valerevich"
41019,63933.0,VSEROSSIYSKIY NAUCHNO-ISSLEDOVATELSKIY INSTITUT EKSPERIMENTALNOY
41019,63937.0,KHARITON INSTITUTE
41019,63938.0,SAROV NUCLEAR WEAPONS PLANT
41019,63939.0,AVANGARD ELECTROMECHANICAL PLANT
41019,63941.0,FEDERAL STATE UNITARY ENTERPRISE RUSSIAN FEDERAL NUCLEAR CENTER-ALL RUSSIAN SCIENTIFIC RESEARCH INSTITUTE OF EXPERIMENTAL PHYSICS
41019,63945.0,ARZAMAS-16
41020,63942.0,AMT-SPETSAVIA
41020,63943.0,AMT-SPECAVIA
41020,63944.0,AMT-SPETSAVIA GROUP
41021,63946.0,"KHASIKOV, Batu Sergeevich"
41024,63951.0,ALL-RUSSIA RESEARCH INSTITUTE OF AUTOMATICS
41024,63953.0,FEDERAL STATE UNITARY ENTERPRISE ALL-RUSSIAN AUTOMATICS RESEARCH INSTITUTE NAMED AFTER N.L. DUKHOV
41025,63959.0,LENMORNIIPROEKT PAO
41025,63960.0,AKTSIONERNOE OBSHCHESTVO LENMORNIIPROEKT PO PROEKTIROVANIYU
41027,63957.0,GLAVNOYE UPRAVLENIE GLUBOKOVODNYKH ISSLEDOVANII
41027,63958.0,FEDERAL STATE INSTITUTION MILITARY UNIT 40056
41029,63965.0,"KOZLOV, Alexander Alexandrovich"
41030,63964.0,JOINT STOCK COMPANY OPERATING ORGANIZATION ZAPORIZHZHYA NUCLEAR POWER PLANT
41031,63968.0,"ZHOGA, Artem Volodymyrovich"
41031,63969.0,"ZHOGA, Artyom"
41032,63971.0,"ROMANENKO, Oleg"
41032,63973.0,"ROMANENKO, Oleg Yegemyevich"
41033,63975.0,"CHEKUNKOV, Aleksei Olegovich"
41037,63980.0,"TEMREZOV, Rashid Borisovich"
41038,63985.0,"SOKOLOV, Alexander Valentinovich"
41040,63984.0,"KURENKOV, Alexander Vyacheslavovich"
41042,63988.0,"ZAITSEV, Yuriy Viktorovich"
41043,63990.0,"TSIVILYOV, Sergei Evgenievich"
41043,63991.0,"TSIVILEV, Sergey Evgenevich"
41044,63993.0,"DEGTYARYOV, Mikhail Vladimirovich"
41046,63997.0,FSUE FCDT SOYUZ
41046,63998.0,FEDERAL CENTER FOR DUAL USE TECHNOLOGIES SOYUZ
41046,63999.0,FEDERAL STATE UNITARY ENTERPRISE FTSDT SOYUZ
41048,64001.0,"MILEKHIN, Yuriy Mihailovich"
41053,64007.0,"YEVRAYEV, Mikhail Yakovlevich"
41054,64010.0,ARGUS-KHOLDING AO
41056,64013.0,ARGUS SFK OOO
41056,64014.0,ARGUS SFK AO
41058,64017.0,OOO RUDNIY
41059,64020.0,"BRECHALOV, Alexander Vladimirovich"
41061,64023.0,"RUSKYKH, Oleksii Yuriiovych"
41061,64024.0,"RUSSKIKH, Alexey Yuryevich"
41061,64025.0,"RUSSKIKH, Aleksei Yurievich"
41064,64031.0,"KOZHEMIAKO, Oleh Mykolaiovych"
41065,64033.0,ASTRACOM CO. LTD.
41066,64035.0,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO NORSI TRANS
41066,64038.0,CJSC NORSI-TRANS
41068,64039.0,ZAO RSK TEKHNOLOGII
41068,64040.0,RSC GROUP
41068,64041.0,RSK GROUP OF COMPANIES
41070,64044.0,"OVCHINNIKOV, Sergej Anatolevich"
41071,64046.0,"MOSKOVSKIJ, Aleksandr Aleksandrovich"
41072,64049.0,"OSIPOV, Alexander Mikhaylovich"
41072,64050.0,"OSIPOV, Aleksander Mikhailovich"
41077,64057.0,"SHMELEV, Aleksei Borisovich"
41078,64059.0,BOTLIKHSKI RADIOZAVOD OOO
41079,64061.0,POLA RISE LLC
41079,64062.0,POLA RAYZ OOO
41080,64064.0,"KOMAROVA, Natalia Vladimirovna"
41082,64067.0,RSK LABS OOO
41095,64081.0,ZAVOD TULA PAO
41095,64082.0,PJSC ZAVOD TULA
41096,64084.0,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU TAIMYRNEFTEGAZ-PORT
41096,64085.0,TAIMYRNEFTEGAZ-PORT LLC
41096,64086.0,TAYMYRNEFTEGAZ-PORT
41097,64088.0,KAZAN OPTICAL-MECHANICAL PLANT JOINT STOCK COMPANY
41097,64089.0,JSC KAZAN OPTICAL AND MECHANICAL PLANT
41098,64091.0,ENIKS AO
41098,64182.0,JSC ENIKS
41102,64098.0,"KONDRATIEV, Veniamin Ivanovich"
41103,64100.0,"SHUMKOV, Vadim Mikhaylovich"
41106,64104.0,"ZDUNOV, Artyom Alekseyevich"
41108,64107.0,"BEZDUDNY, Yury Vasilevich"
41110,64110.0,"BURKOV, Oleksandr Leonidovych"
41111,64112.0,LLC TSITADEL
41111,64113.0,OBSHCHESTVO S ORGANICHENNOI OTVETSTVENNOSTYU TSITADEL
41111,64114.0,TSITADEL GROUP
41111,64116.0,CITADEL OOO
41112,64119.0,"CHEREPENNIKOV, Anton Andreevich"
41122,64134.0,LLC SCIENTIFIC AND PRODUCTION FIRM TECHINKOM
41122,64135.0,NPF TEHINKOM OOO
41123,64146.0,"KOTO MACHINERY CO., LTD"
41123,64148.0,"KOTO MACHINRY CO., LTD"
41123,64149.0,HANGZHOU FUYANG KOTO MACHINERY
41123,64150.0,HANGZHOU FUYANG KOTO MACHINERY CO.
41125,64143.0,OBSHCHESTVO S OGRANICHENNOI OTVESTSTVENNOSTYU KNS GROUP
41125,64144.0,KNS GROUP LLC
41126,64151.0,KRYPTONITE NPK
41126,64152.0,NPK KRYPTONIT
41126,64153.0,KRYPTONIT NPC
41127,64155.0,GUILIN ALPHA RUBBER & PLASTICS TECHNOLOGY COMPANY
41127,64358.0,"GUILIN ALPHA RUBBER AND PLASTICS TECHNOLOGY CO., LTD"
41127,64359.0,GUILIN ALPHA RUBBER AND PLASTICS TECHNOLOGY COMPANY
41129,64158.0,S&C TRADE PTY LTD
41129,64360.0,"S AND C TRADE PTY CO., LTD"
41129,64361.0,S AND C TRADE PTY LTD
41130,64160.0,"YUAN, Yunxia"
41130,64162.0,"YUAN, Chilli"
41134,64166.0,"CASPRO TECHNOLOGY CO., LTD"
41134,64167.0,"CASPRO TECHNOLOGY CO., LIMITED"
41134,64168.0,SHENZHEN CASPRO TECHNOLOGY LTD.
41134,64169.0,CASPRO TECHNOLOGY LTD
41142,64178.0,"AVERYANOV, Yuriy Timofeevich"
41159,64351.0,"SUKHODOLOV, Alexey Borisovich"
41184,64215.0,"SVIRIDENKO, Oleg Mikhaylovich"
41190,64707.0,"STAR SAPPHIRE TRADING CO., LTD."
41196,64227.0,"AMIRI, Mehdi"
41197,64229.0,NAJI PAS
41200,64233.0,NAJI PARS INSTITUTE
41200,64235.0,NAJI PARS AMIN NON-COMMERCIAL INSTITUTE
41202,64238.0,ENTEBAGH GOSTAR SEPEHR
41202,64239.0,ENTEBAGH GOSTAR COMPANY
41203,64243.0,"RAMEZANIAN, Reza"
41203,64245.0,"RAMADANIYYAN THANI, Ghlamrda"
41203,64246.0,"SANI RAMAZAN GHOLAMREZA, Ramazanian"
41236,64287.0,"CHEHARMAHALI, Ali"
41277,65066.0,HULM AL SAHRA ELECT DEVICES TR
41277,65067.0,HULM AL SAHRA ELECTRIC DEVICES TRADING LTD
41316,64633.0,ASIA SUN GROUP COMPANY LIMITED
41318,64393.0,OJSC MINSK AUTOMOBILE PLANT
41318,64506.0,OAO MINSKI AVTOMOBILNYI ZAVOD
41318,64507.0,AAT MINSKI AUTAMABILNY ZAVOD
41318,64508.0,OTKRYTOE AKTSIONERNOE OBSHCHESTVO MINSKII AVTOMOBILNYI ZAVOD - UPRAVLYAYUSHCHAYA KOMPANIYA KHOLDINGA BELAVTOMAZ
41318,64509.0,OPEN JOINT STOCK COMPANY MINSK AUTOMOBILE PLANT - MANAGEMENT COMPANY OF HOLDING BELAVTOMAZ
41318,64510.0,ADKRYTAYE AKTSYYANERNAYE TAVARYSTVA MINSKI AUTAMABILLNY ZAVOD - KIRUYUCHAYA KAMPANIYA KHOLDYNGU BELAUTAMAZ
41319,64387.0,BELARUSSKI AVTOMOBILNYI ZAVOD
41319,64388.0,OAO BELAZ - UPRAVLYAYUSHCHAYA KOMPANIYA KHOLDINGA BELAZ-KHOLDING
41319,64389.0,OJSC BELAZ - MANAGEMENT COMPANY OF HOLDING BELAZ-HOLDING
41319,64390.0,AAT BELAZ - KIRUYUCHAYA KAMPANIYA KHOLDYNGU BELAZ-KHOLDYNG
41322,64494.0,OJSC BELARUSIAN METALLURGICAL PLANT MANAGEMENT COMPANY OF HOLDING BELARUSIAN METALLURGICAL COMPANY
41322,64495.0,OJSC BSW MANAGEMENT COMPANY OF BMC HOLDING
41322,64496.0,OAO BMZ UPRAVLYAYUSHCHAYA KOMPANIYA KHOLDINGA BMK
41322,64497.0,BELORUSSKI METALLURGICHESKI ZAVOD RESPUBLIKANSKOE UNITARNOE PREDPRIYATIE
41336,64394.0,"MATVEEV, Mihail Pavlovich"
41336,64395.0,"MATVEYEV, Mikhail P"
41337,64392.0,"NIKIFAROVICH, Siarhei Alehavich"
41379,64431.0,"SHENZHEN YASON GENERAL MACHINERY CO., LTD."
41379,64768.0,"YASON GENERAL MACHINERY MANUFACTURING CO., LTD."
41382,64817.0,"YANTAI YIXUN INTERNATIONAL TRADE AND COMMERCE CO., LTD."
41384,64815.0,"ZHAO, Dong Dong"
41437,64499.0,"KORCHYK, Dzmitriy Alyaksandravich"
41437,64500.0,"KORCHIK, Dmitrii Aleksandrovich"
41437,64501.0,"KORCHIK, Dmitri Aleksandrovich"
41437,64502.0,"KORCHIK, Dmitriy"
41439,64513.0,"IVANKOVICH, Valery Valerevich"
41439,64514.0,"IVANKOVICH, Valerii Valerevich"
41439,64515.0,"IVANKOVICH, Valeriy Valeryevich"
41477,64548.0,"OHRI, Roland"
41480,64552.0,"OSTROUSKY, Alexander"
41481,64555.0,INSTITUTE FOR DEFENSE EDUCATION AND RESEARCH
41481,64556.0,MOASSESE AMOZESH VA TAHGHIGHATI
41482,64559.0,"PAYDAR, Aman Ilah"
41482,64560.0,"PAYDAR, Amanollah"
41482,64561.0,"AMANOLLAH, Paydar Mohammad"
41483,64566.0,"FARAZAN CO., LTD."
41483,64567.0,FARAZAN COMPANY
41485,64571.0,"KAZIKAEV, Valery Dzekovic"
41485,65086.0,"KAZIKAEV, Valeri"
41485,65087.0,"KAZIKAYEV, Valeriy Dzhekovich"
41486,64574.0,OZONE AVIATION AND DEFENSE INDUSTRY INC.
41486,64575.0,OZONE HAVACILIK VE SAVUNMA SAN. TIC. AS
41486,64576.0,OZONE AIRCRAFT AND DEFENSE INDUSTRY LLC
41488,64580.0,"STRESHINSKIY, Ivan Yakovlevich"
41488,64581.0,"STRESHINSKII, Vladimir Yakovlevich"
41488,64582.0,"STRESHINSKY, Ivan"
41490,64585.0,"MAHMOODI, Asghar"
41491,64587.0,SELIN TECHNIC KISH COMPANY
41492,64589.0,"SERGHIDES, Demetris"
41492,64590.0,"SERGIDIS, Dimitrios"
41494,64593.0,"ISMAILOVA, Gulbahor Burkhanovna"
41502,64602.0,PREDSTAVITELSTVO WINDFEL PROPERTIES LIMITED
41507,64608.0,"YIANNAKOU, Costas"
